Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L397W13,L397,13,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH2,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH4,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH2,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH4,,,,,,,,,,,,,,,,59.02,60.03,51.08,,,,,,,,,,,,,,,,45.75,,,,,,,33.83,,,58.95,58.13,,,,,,,,,,,,,,92.4,0.5,1.6,2.3,1.6,1.6,4,343,175,14,101
L397W14,L397,14,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH3,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH3,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH2,40.92,,,,42.84,,,,,,,,,,,,,,,,,,,45.7,,73.81,,,,44.36,,,,,41.87,,,65.29,,,,,,,,,52.97,,,,,,,,,,,,81.7,0.9,12.4,1.3,3,0.7,105,152,75,275,96
L397W15,L397,15,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH3,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH2,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH2,,,,,37.21,,,,,,,,,42.27,,,,,,,,36.22,,,,63.31,,,,,,,,,,,,,,61.32,,,,,55.86,47.32,,,,,,,,,,,,,83.9,2.2,10.1,1.2,2.1,0.5,2,15,376,216,217
L397W16,L397,16,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH1,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH3,Step11_Model3_EQA_CH2,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH3,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH3,Step22_Model3_EQC_CH3,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH4,Step30_Model1_EQC_CH3,,,,,,,,,,,,,,43.55,,,,,49.48,,,,,,,,37.7,,,,56.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6,5,1.1,2.3,0.8,0.2,1,49,89,27,44
L397W17,L397,17,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH3,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH1,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH3,Step16_Model3_EQB_CH4,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH4,39.36,29.29,49.2,,,,,,,,,,37.84,,47.27,,,,,,,,,,,52.01,,,,,,,45.55,,,,60.75,,,,,,,56.74,,,,,,,,,,,,,,,84.3,2.3,4.8,5.8,2.5,0.3,0,11,52,62,129
L397W18,L397,18,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH2,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH3,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH1,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH1,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH4,Step30_Model1_EQC_CH3,,,,41.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93,,,,,,,,,,,,,,,83.7,5.6,2.3,0.2,7.1,1.1,25,178,147,100,4
L397W19,L397,19,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH4,Step8_Model2_EQC_CH2,Step9_Model3_EQA_CH3,Step10_Model2_EQB_CH3,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH4,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH4,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH3,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH2,Step30_Model1_EQC_CH1,,,,,,,,64.94,,,,,,34.53,,,,,,,,,39.45,,,,,,,,,,46.93,,,,,,,,,,,,,,54.27,,,,,,,,,,,,92.5,3,1,0.2,3,0.3,4,331,203,1,26
L397W20,L397,20,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH4,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH1,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH4,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH4,Step18_Model2_EQA_CH1,Step19_Model1_EQC_CH4,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH2,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH4,34.7,,,,,,,,63.34,,,,,,,,,38.8,38.21,,,,,,,,,,,,,,,,,,,60.68,,,,,54.14,,,,,,,,,7,,,,,7,,81.9,5.3,3.1,3.2,5.4,1.1,2,192,3,1,45
L397W21,L397,21,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH2,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH4,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH1,Step16_Model3_EQB_CH2,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH1,Step19_Model1_EQC_CH1,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH2,Step23_Model2_EQA_CH1,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH3,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH1,Step30_Model1_EQC_CH3,,,,,46.87,,,,,,,,40.56,,,56.6,,,,,41.25,,43.91,33.45,39.09,,,,51.68,,,,,,39.86,,,63.49,,,,,,60.08,55.5,,,,,,14,,,,,,,,90.8,2,4.5,1.8,0.8,0.1,175,275,113,154,45
L397W22,L397,22,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH1,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH4,Step7_Model1_EQA_CH4,Step8_Model2_EQC_CH2,Step9_Model3_EQA_CH1,Step10_Model2_EQB_CH1,Step11_Model3_EQA_CH4,Step12_Model1_EQB_CH1,Step13_Model1_EQB_CH3,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH2,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH1,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH4,Step24_Model3_EQA_CH1,Step25_Model1_EQA_CH4,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH2,Step30_Model1_EQC_CH3,,,,50.48,,,,,60.53,,,,,,,,,,,,,,43.31,,,,,,,,,,,,,57.2,55.76,,,61.84,,,,,,,,23.2,,,6,,,,,,,,85.4,2.3,4.6,1.1,6.5,0.1,1,887,26,46,181
L397W23,L397,23,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH4,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH2,Step6_Model1_EQC_CH1,Step7_Model1_EQA_CH1,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH2,Step14_Model1_EQB_CH4,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH1,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH2,Step20_Model1_EQB_CH2,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH1,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH4,Step27_Model2_EQA_CH1,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH2,Step30_Model1_EQC_CH4,,,,,,51.65,,,,57.01,,,,41.69,,,,,,,,,,,,,,,,,,,44.41,,,60.61,,,,,,56.78,,,,,,,,,,,,11,,,,,91.4,1.4,2.1,0.8,4,0.3,23,269,67,18,110
L397W24,L397,24,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH3,Step5_Model2_EQB_CH1,Step6_Model1_EQC_CH1,Step7_Model1_EQA_CH2,Step8_Model2_EQC_CH1,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH1,Step11_Model3_EQA_CH3,Step12_Model1_EQB_CH4,Step13_Model1_EQB_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQC_CH4,Step16_Model3_EQB_CH4,Step17_Model3_EQC_CH1,Step18_Model2_EQA_CH2,Step19_Model1_EQC_CH1,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH2,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH2,Step24_Model3_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model3_EQB_CH2,Step27_Model2_EQA_CH4,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH3,Step30_Model1_EQC_CH4,,,,,,,,,,,,,,,,,,,,,,37.68,,,,,,59.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,1.7,7,0.2,1.1,1,76,406,17,67,10
L397W25,L397,25,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH1,Step5_Model2_EQB_CH3,Step6_Model1_EQC_CH3,Step7_Model1_EQA_CH3,Step8_Model2_EQC_CH4,Step9_Model3_EQA_CH2,Step10_Model2_EQB_CH2,Step11_Model3_EQA_CH1,Step12_Model1_EQB_CH3,Step13_Model1_EQB_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQC_CH2,Step16_Model3_EQB_CH3,Step17_Model3_EQC_CH3,Step18_Model2_EQA_CH3,Step19_Model1_EQC_CH3,Step20_Model1_EQB_CH3,Step21_Model2_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model2_EQA_CH3,Step24_Model3_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model3_EQB_CH1,Step27_Model2_EQA_CH3,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH2,Step30_Model1_EQC_CH4,,38.81,,,,,67.9,,,,50.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.42,,,,,,,,52.74,,,,,,,,,,,,88,2.5,7.1,0.4,2,0,45,79,20,1,96
L398W01,L398,1,Step1_Model1_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQB_CH4,Step4_Model3_EQB_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQB_CH4,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH2,Step9_Model1_EQA_CH4,Step10_Model1_EQB_CH2,Step11_Model1_EQC_CH3,Step12_Model2_EQC_CH1,Step13_Model3_EQB_CH1,Step14_Model3_EQC_CH1,Step15_Model1_EQA_CH4,Step16_Model2_EQC_CH3,Step17_Model1_EQB_CH2,Step18_Model3_EQA_CH1,Step19_Model3_EQC_CH2,Step20_Model2_EQB_CH3,Step21_Model3_EQB_CH3,Step22_Model1_EQC_CH2,Step23_Model3_EQB_CH2,Step24_Model2_EQA_CH3,Step25_Model3_EQB_CH4,Step26_Model1_EQB_CH2,Step27_Model1_EQB_CH3,Step28_Model3_EQA_CH4,Step29_Model2_EQC_CH1,Step30_Model1_EQA_CH4,,32.7,,,,,,73.14,,,,41.64,,,,,,,,39.81,22.4,,37.96,,,,31.67,56.96,,,,,,,,,60.4,,,,,,,62.27,58.87,,,,,,,,,,,,,,89.6,1.4,1.6,3.8,2.8,0.8,26,182,71,3,28
L398W02,L398,2,Step1_Model1_EQB_CH1,Step2_Model1_EQA_CH4,Step3_Model1_EQB_CH2,Step4_Model3_EQB_CH1,Step5_Model2_EQB_CH2,Step6_Model1_EQB_CH1,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH4,Step9_Model1_EQA_CH1,Step10_Model1_EQB_CH2,Step11_Model1_EQC_CH2,Step12_Model2_EQC_CH3,Step13_Model3_EQB_CH3,Step14_Model3_EQC_CH2,Step15_Model1_EQA_CH2,Step16_Model2_EQC_CH2,Step17_Model1_EQB_CH2,Step18_Model3_EQA_CH2,Step19_Model3_EQC_CH2,Step20_Model2_EQB_CH4,Step21_Model3_EQB_CH4,Step22_Model1_EQC_CH2,Step23_Model3_EQB_CH2,Step24_Model2_EQA_CH2,Step25_Model3_EQB_CH1,Step26_Model1_EQB_CH1,Step27_Model1_EQB_CH3,Step28_Model3_EQA_CH1,Step29_Model2_EQC_CH1,Step30_Model1_EQA_CH4,,,,,,51.88,,,,,,,,,,,60.77,,,,,,,,,,,,,42.62,,,,,,,,,60.42,,42.73,,,,,,,,,10,,,,,,,,,93.6,1.2,1.1,3,1.1,0,28,187,47,55,37
L398W03,L398,3,Step1_Model1_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model1_EQB_CH2,Step4_Model3_EQB_CH2,Step5_Model2_EQB_CH1,Step6_Model1_EQB_CH1,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH1,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH1,Step11_Model1_EQC_CH1,Step12_Model2_EQC_CH4,Step13_Model3_EQB_CH3,Step14_Model3_EQC_CH4,Step15_Model1_EQA_CH3,Step16_Model2_EQC_CH2,Step17_Model1_EQB_CH4,Step18_Model3_EQA_CH3,Step19_Model3_EQC_CH4,Step20_Model2_EQB_CH4,Step21_Model3_EQB_CH3,Step22_Model1_EQC_CH3,Step23_Model3_EQB_CH3,Step24_Model2_EQA_CH4,Step25_Model3_EQB_CH3,Step26_Model1_EQB_CH1,Step27_Model1_EQB_CH1,Step28_Model3_EQA_CH4,Step29_Model2_EQC_CH3,Step30_Model1_EQA_CH4,,,,,,,,,,,53.4,40.51,,36.32,40.17,60.87,,,,,,,,,,,,,,45.41,,,,,42.34,,53.6,,64.95,,,,,,,,,,,,,,,,,,,,95.1,0.2,0.8,1.9,1.8,0.2,48,22,61,6,10
L398W04,L398,4,Step1_Model1_EQB_CH1,Step2_Model1_EQA_CH2,Step3_Model1_EQB_CH3,Step4_Model3_EQB_CH2,Step5_Model2_EQB_CH4,Step6_Model1_EQB_CH1,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH3,Step11_Model1_EQC_CH2,Step12_Model2_EQC_CH1,Step13_Model3_EQB_CH4,Step14_Model3_EQC_CH4,Step15_Model1_EQA_CH3,Step16_Model2_EQC_CH3,Step17_Model1_EQB_CH1,Step18_Model3_EQA_CH2,Step19_Model3_EQC_CH4,Step20_Model2_EQB_CH1,Step21_Model3_EQB_CH4,Step22_Model1_EQC_CH4,Step23_Model3_EQB_CH1,Step24_Model2_EQA_CH1,Step25_Model3_EQB_CH4,Step26_Model1_EQB_CH1,Step27_Model1_EQB_CH3,Step28_Model3_EQA_CH1,Step29_Model2_EQC_CH4,Step30_Model1_EQA_CH4,,36.08,,,,,,,,,,40.27,,,,,,,,,,40.67,,,,57.48,,58.85,,,,,41.84,,,,,,63.95,,,,58.81,,,,,35.18,,,,,,,,,17,13,93.8,1.1,2.1,0.3,1.5,1.2,2,109,208,116,290
L398W05,L398,5,Step1_Model1_EQB_CH3,Step2_Model1_EQA_CH3,Step3_Model1_EQB_CH3,Step4_Model3_EQB_CH4,Step5_Model2_EQB_CH1,Step6_Model1_EQB_CH4,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH4,Step9_Model1_EQA_CH4,Step10_Model1_EQB_CH1,Step11_Model1_EQC_CH4,Step12_Model2_EQC_CH4,Step13_Model3_EQB_CH1,Step14_Model3_EQC_CH1,Step15_Model1_EQA_CH2,Step16_Model2_EQC_CH4,Step17_Model1_EQB_CH4,Step18_Model3_EQA_CH4,Step19_Model3_EQC_CH1,Step20_Model2_EQB_CH4,Step21_Model3_EQB_CH1,Step22_Model1_EQC_CH3,Step23_Model3_EQB_CH1,Step24_Model2_EQA_CH1,Step25_Model3_EQB_CH2,Step26_Model1_EQB_CH1,Step27_Model1_EQB_CH4,Step28_Model3_EQA_CH4,Step29_Model2_EQC_CH3,Step30_Model1_EQA_CH2,,,,,,,,,,,,,,,,,,,,,,,,,,,38.53,,,,,,,,,,,,54.87,,,56.79,,,,,,,,,,,,,,,,,95.9,0.7,0.7,0,2.4,0.3,86,47,8,115,72
L398W06,L398,6,Step1_Model1_EQB_CH1,Step2_Model1_EQA_CH4,Step3_Model1_EQB_CH3,Step4_Model3_EQB_CH1,Step5_Model2_EQB_CH2,Step6_Model1_EQB_CH1,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH2,Step9_Model1_EQA_CH2,Step10_Model1_EQB_CH4,Step11_Model1_EQC_CH4,Step12_Model2_EQC_CH4,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH1,Step15_Model1_EQA_CH2,Step16_Model2_EQC_CH1,Step17_Model1_EQB_CH2,Step18_Model3_EQA_CH2,Step19_Model3_EQC_CH2,Step20_Model2_EQB_CH3,Step21_Model3_EQB_CH3,Step22_Model1_EQC_CH1,Step23_Model3_EQB_CH3,Step24_Model2_EQA_CH2,Step25_Model3_EQB_CH4,Step26_Model1_EQB_CH3,Step27_Model1_EQB_CH4,Step28_Model3_EQA_CH1,Step29_Model2_EQC_CH3,Step30_Model1_EQA_CH3,,,,,47.71,,,,,57.53,,,,,45.64,,,,,,45.02,,36.85,,38.62,,,,55.16,,,,,43.19,43.98,,,,,,39.18,,,,,,,34.04,,,,,,,,,,,92.3,0.3,5.1,0.5,1.2,0.6,107,1365,20,6,21
L398W07,L398,7,Step1_Model1_EQB_CH1,Step2_Model1_EQA_CH2,Step3_Model1_EQB_CH3,Step4_Model3_EQB_CH2,Step5_Model2_EQB_CH3,Step6_Model1_EQB_CH3,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH3,Step9_Model1_EQA_CH1,Step10_Model1_EQB_CH4,Step11_Model1_EQC_CH4,Step12_Model2_EQC_CH4,Step13_Model3_EQB_CH4,Step14_Model3_EQC_CH2,Step15_Model1_EQA_CH1,Step16_Model2_EQC_CH3,Step17_Model1_EQB_CH3,Step18_Model3_EQA_CH2,Step19_Model3_EQC_CH4,Step20_Model2_EQB_CH4,Step21_Model3_EQB_CH1,Step22_Model1_EQC_CH4,Step23_Model3_EQB_CH4,Step24_Model2_EQA_CH2,Step25_Model3_EQB_CH1,Step26_Model1_EQB_CH4,Step27_Model1_EQB_CH4,Step28_Model3_EQA_CH2,Step29_Model2_EQC_CH3,Step30_Model1_EQA_CH1,,,,,,,,,,,,,39.74,,,,,39.8,47.8,,,,,,,,,,,,,,,,42.07,,,,,,,,,,,,,,,,,,,,,,,,87.6,3.9,2.3,1,5.1,0.1,175,106,262,13,44
L398W08,L398,8,Step1_Model1_EQB_CH3,Step2_Model1_EQA_CH3,Step3_Model1_EQB_CH1,Step4_Model3_EQB_CH2,Step5_Model2_EQB_CH3,Step6_Model1_EQB_CH2,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH1,Step9_Model1_EQA_CH4,Step10_Model1_EQB_CH2,Step11_Model1_EQC_CH4,Step12_Model2_EQC_CH4,Step13_Model3_EQB_CH4,Step14_Model3_EQC_CH2,Step15_Model1_EQA_CH3,Step16_Model2_EQC_CH2,Step17_Model1_EQB_CH3,Step18_Model3_EQA_CH2,Step19_Model3_EQC_CH2,Step20_Model2_EQB_CH2,Step21_Model3_EQB_CH1,Step22_Model1_EQC_CH1,Step23_Model3_EQB_CH1,Step24_Model2_EQA_CH2,Step25_Model3_EQB_CH3,Step26_Model1_EQB_CH3,Step27_Model1_EQB_CH4,Step28_Model3_EQA_CH3,Step29_Model2_EQC_CH4,Step30_Model1_EQA_CH1,,,,,,,59.26,,,,,,,,,,,,,,,,,,,,,,55.56,46.44,,,,48.93,,,,,,,,60.69,,,,,,,,,,,,,,,,,86.7,1.4,8.6,0.4,2.9,0,83,868,230,78,243
L398W09,L398,9,Step1_Model1_EQB_CH2,Step2_Model1_EQA_CH2,Step3_Model1_EQB_CH3,Step4_Model3_EQB_CH3,Step5_Model2_EQB_CH4,Step6_Model1_EQB_CH3,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH4,Step9_Model1_EQA_CH3,Step10_Model1_EQB_CH4,Step11_Model1_EQC_CH4,Step12_Model2_EQC_CH1,Step13_Model3_EQB_CH2,Step14_Model3_EQC_CH2,Step15_Model1_EQA_CH3,Step16_Model2_EQC_CH4,Step17_Model1_EQB_CH2,Step18_Model3_EQA_CH4,Step19_Model3_EQC_CH3,Step20_Model2_EQB_CH1,Step21_Model3_EQB_CH3,Step22_Model1_EQC_CH2,Step23_Model3_EQB_CH1,Step24_Model2_EQA_CH3,Step25_Model3_EQB_CH1,Step26_Model1_EQB_CH2,Step27_Model1_EQB_CH1,Step28_Model3_EQA_CH2,Step29_Model2_EQC_CH4,Step30_Model1_EQA_CH4,,,,,,,,,,,,41.31,,,44.11,45.8,,,45.55,,,,,,38.66,,,,,,56.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,1.7,8.1,1.3,2.7,0.8,88,12,72,89,46
