Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5
L035W01,L035,1,Step1_Model1_EQC_CH3,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH3,Step4_Model3_EQC_CH2,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH4,Step7_Model2_EQC_CH2,Step8_Model1_EQA_CH3,Step9_Model1_EQB_CH4,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH3,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH2,,,,47.5,,,62.98,,,,,,,,,,,,,,,,,,,,,,59.33,,,,,,46.38,,54.08,65.55,,,,59.32,61.82,,,,,,,,,,,,,,,,,,,,,
L035W02,L035,2,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH4,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH3,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH2,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH1,33.04,,,,,52.96,,,,,,,,,,,,38.51,39.49,,,35.11,,32.5,,,,59.7,,,,,,,,,,,,,,,,,61.48,51.19,,,,,8,,,,,,,,,,,,,
L035W03,L035,3,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH3,Step4_Model3_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH1,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH2,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH1,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH4,Step28_Model1_EQC_CH3,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH2,,,,,,,,,,,,,,36.85,,,,,,45.01,,,,,,,,62.63,60.84,,,,,,,,,,,,,59.26,,,,,,,,13,,,,,,,,,,,,,,
L035W04,L035,4,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH3,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH2,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH3,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH1,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH3,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH3,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH1,,,44.52,,,,64.24,,,,,,,,,,,,,45.12,,,,,,,34.78,,,,66.8,,,,,,,,,,,,,,54.56,,,,,,,,,,,,,,,,,,,
L035W05,L035,5,Step1_Model1_EQC_CH2,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH3,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH3,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH3,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH1,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH4,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH3,,,,,,,56.51,,,,,,,,,,,,,44.88,,,,40.67,,,,,56.7,,,,,,,60.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L035W06,L035,6,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH2,Step9_Model1_EQB_CH2,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH2,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH2,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH3,,,44.99,,,,,67.97,,65.94,53.62,,35.6,41.26,,,,43.27,42.59,,,,,39.32,,64.02,,60.89,,,61.05,43.21,,,,,,,,61.85,,,,,,,,,,,,,,,,,,11,,,,,,
L035W07,L035,7,Step1_Model1_EQC_CH3,Step2_Model3_EQA_CH2,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH2,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH3,Step12_Model1_EQC_CH2,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH2,Step15_Model2_EQC_CH1,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH3,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH1,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH3,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH2,Step27_Model3_EQA_CH1,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH4,,,,41.9,,,,,,,55.33,,,,,,,,,47.36,,39.87,,,,,,55.23,56.85,46.58,,44.63,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,
L035W08,L035,8,Step1_Model1_EQC_CH2,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH3,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH4,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH2,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH2,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH2,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH3,,,58.85,,,,,67.62,,,51.09,,,,,,,44.52,43.56,,,38.56,,41.18,,,,,,,,,,,,,,,,,,,,,,50.54,58.91,36.63,,7,11,,,,,,8,,,,,,,
L035W09,L035,9,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model3_EQC_CH3,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH3,Step16_Model3_EQA_CH1,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH2,Step22_Model3_EQA_CH3,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH3,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH1,,,,,,52.19,,,,53.95,,,,39.89,,,,41.98,,,,,,,,57.94,,,,,,,,,,53.18,,58.87,,,,,,59.98,,,,,,,,,,,,,11,,,,,,,
L035W10,L035,10,Step1_Model1_EQC_CH3,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH2,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH3,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH2,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH2,37.45,,,,,,,,,,47.16,,,38.3,,59.87,,,,,,45.43,36.3,,39.49,,,,,,,,,,,,,,56.62,,,,,,64.18,,,,15,,,,,,,,,,,,,,,
L035W11,L035,11,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH1,Step4_Model3_EQC_CH3,Step5_Model2_EQB_CH3,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH2,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH4,Step13_Model2_EQC_CH3,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH3,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH1,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH3,,39.32,,,,,,60.13,,,,,39.28,39.83,,,,,,,,,,,,,,,55.29,,,,,,,,63.67,,,,,,,60.26,,,,,,,,,,,,,,,,,,,,
L035W12,L035,12,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH2,Step9_Model1_EQB_CH2,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH3,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH3,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH4,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH1,,,,,,,,,,,,,,,47.41,,58.58,,39.94,,,40.35,,,,,,,,,,,,,,,,,65.64,58.7,,,,,,,,,,,,,,8,,,,,,,,,,
L035W13,L035,13,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH3,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH2,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH2,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH3,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH4,Step30_Model2_EQB_CH4,,,,,39.77,,,,,,,,,,,63.86,,,46.21,,,,,,,,,,,44.43,55.49,,,,,62.91,,,61.45,,,,,,,,,36.92,,,,,,15,,,,,,,,,,
L035W14,L035,14,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH2,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH3,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH2,Step14_Model3_EQB_CH3,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH3,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH2,33.34,,,,,54.08,,67.36,59.92,61.55,,,,,,,,,45.77,,,46.3,,,,56.69,,57.55,,,,43.35,,,,,63.45,,,,41.82,,,,,,55.99,,,,,,,,13,,,,,,,,,
L035W15,L035,15,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH2,Step3_Model2_EQB_CH1,Step4_Model3_EQC_CH3,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH1,Step16_Model3_EQA_CH1,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH1,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH2,,,,,,,,,64.55,,,,,,,,,,,,,,,,,,,64.56,,,,,,46.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L035W16,L035,16,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH2,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH3,Step12_Model1_EQC_CH4,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH3,Step16_Model3_EQA_CH1,Step17_Model3_EQA_CH3,Step18_Model1_EQA_CH1,Step19_Model3_EQA_CH3,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH2,Step22_Model3_EQA_CH2,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH2,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH4,,,,,,,,,,61.01,,,,,,,,,42.22,,,,,,30.06,,,,,,,46.69,,,,,,76.45,,,,,,,55.43,,,,,,,,,,,,,,,,,,,
L035W17,L035,17,Step1_Model1_EQC_CH2,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH4,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH4,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH1,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH1,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH1,,,,,,,,,60.12,,,,40.11,,,,,,,,38.09,,,,,,,,55.55,,,,,,,,56.39,,,,,,,,,,,,,11,8,,,,,,,,,,,,,
L035W18,L035,18,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH4,Step8_Model1_EQA_CH2,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH3,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH3,Step24_Model2_EQB_CH2,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH3,,,,,,,,,,,,,,,,,,,,,40,,,,36.96,,,,,,,44.25,,42.17,,,54.2,,57.48,59.65,,,,,,,,,,,,,,,,,,,,,,,,
L035W19,L035,19,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH1,Step11_Model3_EQB_CH3,Step12_Model1_EQC_CH3,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH1,Step15_Model2_EQC_CH3,Step16_Model3_EQA_CH2,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH2,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH1,Step30_Model2_EQB_CH4,,,,,38.75,,,,,,,,,34.82,,,,,,42.58,,,,38.77,,,,,,43.68,,,32.45,52.37,40.83,,,,62.27,60.41,32.19,,,,59.45,,,,,,,,,,,,,,,,,,,
L035W20,L035,20,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH1,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH2,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH4,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH2,Step10_Model3_EQB_CH1,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH1,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH1,Step18_Model1_EQA_CH4,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model3_EQA_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH1,Step25_Model1_EQA_CH3,Step26_Model2_EQB_CH1,Step27_Model3_EQA_CH4,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH3,Step30_Model2_EQB_CH4,,,,,,,,,,66.02,,,,42.53,,,,,42.35,,,,,,,64.84,,,,45.94,,45.32,,,,,,,,58.89,,,,,,49.59,50.16,,,14,,9,,,,,,,,,,,,
L035W21,L035,21,Step1_Model1_EQC_CH1,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH1,Step4_Model3_EQC_CH1,Step5_Model2_EQB_CH2,Step6_Model2_EQC_CH1,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH4,Step9_Model1_EQB_CH1,Step10_Model3_EQB_CH2,Step11_Model3_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH1,Step14_Model3_EQB_CH3,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH3,Step17_Model3_EQA_CH2,Step18_Model1_EQA_CH2,Step19_Model3_EQA_CH4,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model3_EQA_CH2,Step23_Model3_EQC_CH4,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH1,Step26_Model2_EQB_CH4,Step27_Model3_EQA_CH2,Step28_Model1_EQC_CH3,Step29_Model3_EQA_CH2,Step30_Model2_EQB_CH4,,,,,,51.3,63.84,,,,,,39.56,,,,,,,,,,40.15,,,,,,,,,,,,,,,,,55.94,,,,,,,,,,,,,17,,,,,,,,,,,
L035W22,L035,22,Step1_Model1_EQC_CH4,Step2_Model3_EQA_CH3,Step3_Model2_EQB_CH4,Step4_Model3_EQC_CH4,Step5_Model2_EQB_CH1,Step6_Model2_EQC_CH2,Step7_Model2_EQC_CH1,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH3,Step10_Model3_EQB_CH4,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH2,Step13_Model2_EQC_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH2,Step16_Model3_EQA_CH2,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH3,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH1,Step24_Model2_EQB_CH4,Step25_Model1_EQA_CH2,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH3,Step28_Model1_EQC_CH2,Step29_Model3_EQA_CH1,Step30_Model2_EQB_CH4,34.65,,,,,56.04,,,,,61.65,,,,53.65,,,,,,,,,39.33,38.04,,,61.76,,,,,,,,,,,,,,,,,,,57.73,,,,,,,,,,,11,,,,,,
L035W23,L035,23,Step1_Model1_EQC_CH2,Step2_Model3_EQA_CH4,Step3_Model2_EQB_CH2,Step4_Model3_EQC_CH2,Step5_Model2_EQB_CH4,Step6_Model2_EQC_CH3,Step7_Model2_EQC_CH3,Step8_Model1_EQA_CH1,Step9_Model1_EQB_CH4,Step10_Model3_EQB_CH1,Step11_Model3_EQB_CH2,Step12_Model1_EQC_CH1,Step13_Model2_EQC_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQC_CH4,Step16_Model3_EQA_CH4,Step17_Model3_EQA_CH4,Step18_Model1_EQA_CH1,Step19_Model3_EQA_CH2,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH4,Step22_Model3_EQA_CH4,Step23_Model3_EQC_CH2,Step24_Model2_EQB_CH3,Step25_Model1_EQA_CH4,Step26_Model2_EQB_CH3,Step27_Model3_EQA_CH4,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH1,Step30_Model2_EQB_CH3,,,,,,,,,,,,,,,,,,,,,41.23,,,,34.02,61.29,,,,,,48.31,,,,,57.74,,63.53,,46.26,,,,,,,,,,,,,,,,,,,,,,,
