Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L288W20,L288,20,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH1,Step4_Model1_EQB_CH2,Step5_Model2_EQC_CH4,Step6_Model3_EQA_CH1,Step7_Model1_EQA_CH4,Step8_Model2_EQA_CH4,Step9_Model3_EQC_CH1,Step10_Model1_EQC_CH4,Step11_Model1_EQC_CH4,Step12_Model1_EQA_CH2,Step13_Model3_EQB_CH3,Step14_Model3_EQA_CH3,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH3,Step17_Model1_EQA_CH1,Step18_Model1_EQB_CH2,Step19_Model1_EQC_CH4,Step20_Model2_EQB_CH1,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQC_CH1,Step25_Model3_EQB_CH1,Step26_Model1_EQC_CH3,Step27_Model1_EQC_CH2,Step28_Model1_EQC_CH2,Step29_Model3_EQB_CH4,Step30_Model3_EQB_CH4,,,,40.73,,,,,,,42.24,,,,,,52.26,,,,,,,,,,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L288W21,L288,21,Step1_Model3_EQA_CH3,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH2,Step4_Model1_EQB_CH1,Step5_Model2_EQC_CH1,Step6_Model3_EQA_CH2,Step7_Model1_EQA_CH4,Step8_Model2_EQA_CH3,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH1,Step11_Model1_EQC_CH3,Step12_Model1_EQA_CH1,Step13_Model3_EQB_CH1,Step14_Model3_EQA_CH3,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH2,Step17_Model1_EQA_CH3,Step18_Model1_EQB_CH3,Step19_Model1_EQC_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH1,Step23_Model3_EQC_CH4,Step24_Model2_EQC_CH3,Step25_Model3_EQB_CH3,Step26_Model1_EQC_CH1,Step27_Model1_EQC_CH3,Step28_Model1_EQC_CH1,Step29_Model3_EQB_CH4,Step30_Model3_EQB_CH4,,,,,,57.06,,,,,,36.56,36.88,,,,,41.62,,,,,,,,,,,,,63.41,,46.17,,43.97,,51.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L288W22,L288,22,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH4,Step3_Model1_EQA_CH2,Step4_Model1_EQB_CH2,Step5_Model2_EQC_CH1,Step6_Model3_EQA_CH3,Step7_Model1_EQA_CH1,Step8_Model2_EQA_CH3,Step9_Model3_EQC_CH1,Step10_Model1_EQC_CH4,Step11_Model1_EQC_CH1,Step12_Model1_EQA_CH4,Step13_Model3_EQB_CH1,Step14_Model3_EQA_CH2,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH1,Step17_Model1_EQA_CH4,Step18_Model1_EQB_CH1,Step19_Model1_EQC_CH3,Step20_Model2_EQB_CH4,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH3,Step23_Model3_EQC_CH3,Step24_Model2_EQC_CH2,Step25_Model3_EQB_CH4,Step26_Model1_EQC_CH4,Step27_Model1_EQC_CH4,Step28_Model1_EQC_CH1,Step29_Model3_EQB_CH3,Step30_Model3_EQB_CH2,,32.05,,,49.69,,,,80.6,,,,41.11,,48.98,,63.5,,,,,33.82,,,,,38.91,,,46.09,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,
L288W23,L288,23,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH1,Step4_Model1_EQB_CH2,Step5_Model2_EQC_CH3,Step6_Model3_EQA_CH2,Step7_Model1_EQA_CH1,Step8_Model2_EQA_CH3,Step9_Model3_EQC_CH3,Step10_Model1_EQC_CH2,Step11_Model1_EQC_CH1,Step12_Model1_EQA_CH1,Step13_Model3_EQB_CH4,Step14_Model3_EQA_CH2,Step15_Model2_EQC_CH4,Step16_Model2_EQA_CH3,Step17_Model1_EQA_CH4,Step18_Model1_EQB_CH1,Step19_Model1_EQC_CH4,Step20_Model2_EQB_CH2,Step21_Model3_EQA_CH3,Step22_Model3_EQC_CH2,Step23_Model3_EQC_CH3,Step24_Model2_EQC_CH3,Step25_Model3_EQB_CH1,Step26_Model1_EQC_CH1,Step27_Model1_EQC_CH4,Step28_Model1_EQC_CH2,Step29_Model3_EQB_CH4,Step30_Model3_EQB_CH4,,,,,,,,,,,,,,,,,,45.93,,54.17,,34.7,,,37.79,,52.15,,,,61.75,48.62,,,43.15,,,,,57.92,,,,,,,,38.7,,,,,,,,,,,,,,,,,,,,,
L288W24,L288,24,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH4,Step4_Model1_EQB_CH2,Step5_Model2_EQC_CH1,Step6_Model3_EQA_CH1,Step7_Model1_EQA_CH3,Step8_Model2_EQA_CH3,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH1,Step11_Model1_EQC_CH2,Step12_Model1_EQA_CH1,Step13_Model3_EQB_CH1,Step14_Model3_EQA_CH4,Step15_Model2_EQC_CH3,Step16_Model2_EQA_CH4,Step17_Model1_EQA_CH4,Step18_Model1_EQB_CH4,Step19_Model1_EQC_CH4,Step20_Model2_EQB_CH1,Step21_Model3_EQA_CH2,Step22_Model3_EQC_CH3,Step23_Model3_EQC_CH3,Step24_Model2_EQC_CH3,Step25_Model3_EQB_CH4,Step26_Model1_EQC_CH2,Step27_Model1_EQC_CH2,Step28_Model1_EQC_CH1,Step29_Model3_EQB_CH2,Step30_Model3_EQB_CH1,,37.16,,49.21,,,,,,,,,32.27,,,,,,,,,,,,,,27.76,64.1,54.72,,66.45,,,,,,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L288W25,L288,25,Step1_Model3_EQA_CH2,Step2_Model1_EQA_CH2,Step3_Model1_EQA_CH1,Step4_Model1_EQB_CH1,Step5_Model2_EQC_CH2,Step6_Model3_EQA_CH1,Step7_Model1_EQA_CH3,Step8_Model2_EQA_CH4,Step9_Model3_EQC_CH2,Step10_Model1_EQC_CH4,Step11_Model1_EQC_CH3,Step12_Model1_EQA_CH4,Step13_Model3_EQB_CH1,Step14_Model3_EQA_CH3,Step15_Model2_EQC_CH2,Step16_Model2_EQA_CH3,Step17_Model1_EQA_CH1,Step18_Model1_EQB_CH1,Step19_Model1_EQC_CH1,Step20_Model2_EQB_CH3,Step21_Model3_EQA_CH4,Step22_Model3_EQC_CH4,Step23_Model3_EQC_CH3,Step24_Model2_EQC_CH3,Step25_Model3_EQB_CH4,Step26_Model1_EQC_CH3,Step27_Model1_EQC_CH2,Step28_Model1_EQC_CH4,Step29_Model3_EQB_CH2,Step30_Model3_EQB_CH1,38.21,,,,,,,,,,,,,,43.56,57.39,,,,,,,,,,,,,,,,,,,,,,,,66.27,35.66,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
L289W01,L289,1,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH1,Step4_Model3_EQB_CH2,Step5_Model3_EQC_CH3,Step6_Model3_EQC_CH4,Step7_Model2_EQA_CH4,Step8_Model1_EQA_CH3,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH2,Step11_Model2_EQA_CH1,Step12_Model2_EQC_CH3,Step13_Model2_EQA_CH3,Step14_Model3_EQB_CH3,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH3,Step17_Model2_EQB_CH4,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH1,Step20_Model2_EQA_CH2,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH4,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH1,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH1,Step27_Model1_EQC_CH1,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH3,Step30_Model3_EQA_CH2,,,,,,,,,,,,,,,,,,,,,,41.78,,,,,,62.16,,,,,,,,,,,,58.78,,,62.29,,61.57,52.76,,,,,,,,16,,,,,,,,,,,,,,,
L289W02,L289,2,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH2,Step4_Model3_EQB_CH4,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH1,Step7_Model2_EQA_CH2,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH3,Step10_Model2_EQB_CH2,Step11_Model2_EQA_CH4,Step12_Model2_EQC_CH2,Step13_Model2_EQA_CH1,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH2,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH1,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH4,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH4,Step26_Model3_EQA_CH3,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQA_CH4,,,,39.14,,,,,,,58.25,41.83,51.95,,,61.01,,,,,,36.69,,,,,,58.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L289W03,L289,3,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH4,Step3_Model1_EQA_CH4,Step4_Model3_EQB_CH1,Step5_Model3_EQC_CH4,Step6_Model3_EQC_CH3,Step7_Model2_EQA_CH3,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model2_EQA_CH1,Step12_Model2_EQC_CH3,Step13_Model2_EQA_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH3,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH4,Step20_Model2_EQA_CH2,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH2,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH3,Step25_Model2_EQA_CH3,Step26_Model3_EQA_CH1,Step27_Model1_EQC_CH1,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH4,Step30_Model3_EQA_CH3,,,,,,48.77,59.97,,,,,37.88,,,46.57,,,,,,,,36.17,,,,,61.31,,47.79,,,,,,,,,,,38.22,,,,,,53,,,,,,,,,,13,,,,,,,,,,,,
L289W04,L289,4,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model1_EQA_CH1,Step4_Model3_EQB_CH1,Step5_Model3_EQC_CH4,Step6_Model3_EQC_CH3,Step7_Model2_EQA_CH2,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH4,Step11_Model2_EQA_CH4,Step12_Model2_EQC_CH2,Step13_Model2_EQA_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH3,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH4,Step20_Model2_EQA_CH4,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH4,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH3,Step27_Model1_EQC_CH4,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQA_CH1,,,,,,52.53,,,,68.21,,,40.08,,,,,,,,,,,,,,,,,46.31,,,,,,53.49,,,62.45,,39.1,61.14,,,56.91,,,,,,,8,,,,,8,,,,,,,,,,,,
L289W05,L289,5,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH1,Step4_Model3_EQB_CH1,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH4,Step7_Model2_EQA_CH4,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH2,Step11_Model2_EQA_CH2,Step12_Model2_EQC_CH4,Step13_Model2_EQA_CH1,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH1,Step16_Model1_EQC_CH1,Step17_Model2_EQB_CH4,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH4,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH1,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH2,Step27_Model1_EQC_CH4,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQA_CH3,,,,,,,66.28,,,,,,41.87,,48.33,,,,,42.53,,,41.14,,,,,,,,,,,44.96,,60.25,54.38,,,,,,,,,,54.02,,,15,,,,,,,,,,,,,,,,,,,
L289W06,L289,6,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH4,Step4_Model3_EQB_CH2,Step5_Model3_EQC_CH3,Step6_Model3_EQC_CH2,Step7_Model2_EQA_CH3,Step8_Model1_EQA_CH1,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH1,Step11_Model2_EQA_CH3,Step12_Model2_EQC_CH3,Step13_Model2_EQA_CH4,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH2,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH2,Step19_Model2_EQB_CH2,Step20_Model2_EQA_CH1,Step21_Model1_EQC_CH1,Step22_Model3_EQB_CH2,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH4,Step25_Model2_EQA_CH1,Step26_Model3_EQA_CH3,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH2,Step30_Model3_EQA_CH2,38.25,,,,,,,,,,,44.53,,,,57.15,62.06,,,,,41.96,,,40.42,,,,,48.39,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,
L289W07,L289,7,Step1_Model3_EQB_CH3,Step2_Model1_EQA_CH2,Step3_Model1_EQA_CH4,Step4_Model3_EQB_CH2,Step5_Model3_EQC_CH1,Step6_Model3_EQC_CH1,Step7_Model2_EQA_CH1,Step8_Model1_EQA_CH1,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH3,Step11_Model2_EQA_CH2,Step12_Model2_EQC_CH1,Step13_Model2_EQA_CH3,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH2,Step17_Model2_EQB_CH3,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH2,Step20_Model2_EQA_CH2,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH4,Step24_Model3_EQC_CH1,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH1,Step27_Model1_EQC_CH1,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH1,Step30_Model3_EQA_CH3,,,,47.49,,,,,,,,,,38.59,46.88,,,,,,,,,,,,42.05,,,47.52,,,,,,,,,64.47,,,,,,58.74,,,,,,,,,,,,,,,,,,,,,,,,
L289W08,L289,8,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH4,Step3_Model1_EQA_CH3,Step4_Model3_EQB_CH2,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH4,Step7_Model2_EQA_CH1,Step8_Model1_EQA_CH1,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH2,Step11_Model2_EQA_CH3,Step12_Model2_EQC_CH1,Step13_Model2_EQA_CH3,Step14_Model3_EQB_CH1,Step15_Model2_EQB_CH2,Step16_Model1_EQC_CH2,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH4,Step19_Model2_EQB_CH2,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH3,Step22_Model3_EQB_CH1,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH1,Step25_Model2_EQA_CH4,Step26_Model3_EQA_CH2,Step27_Model1_EQC_CH3,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH2,Step30_Model3_EQA_CH2,,,,,,,,,67.33,,,,,42.56,,65.18,,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L289W09,L289,9,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH2,Step4_Model3_EQB_CH3,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH1,Step7_Model2_EQA_CH1,Step8_Model1_EQA_CH2,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH1,Step11_Model2_EQA_CH1,Step12_Model2_EQC_CH2,Step13_Model2_EQA_CH1,Step14_Model3_EQB_CH2,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH1,Step17_Model2_EQB_CH4,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH1,Step20_Model2_EQA_CH1,Step21_Model1_EQC_CH3,Step22_Model3_EQB_CH2,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH1,Step27_Model1_EQC_CH3,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH4,Step30_Model3_EQA_CH3,38.81,,,,,50.19,64.08,58.98,,,,39.36,39.08,,46.94,,,,44.76,,37.52,,,,,,,54.07,,,,,44,,,,,,,,,61.22,61.93,,,,,34.08,,,,,,,,,,,,,,,,,,,,,
L289W10,L289,10,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH2,Step4_Model3_EQB_CH2,Step5_Model3_EQC_CH3,Step6_Model3_EQC_CH3,Step7_Model2_EQA_CH4,Step8_Model1_EQA_CH2,Step9_Model1_EQA_CH3,Step10_Model2_EQB_CH3,Step11_Model2_EQA_CH1,Step12_Model2_EQC_CH3,Step13_Model2_EQA_CH2,Step14_Model3_EQB_CH3,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH1,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH2,Step19_Model2_EQB_CH3,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH1,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH3,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH1,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH2,Step29_Model2_EQC_CH2,Step30_Model3_EQA_CH3,,,,,,,,,63.1,,,,,35.32,,56.34,,,,,,,,,,,,,,47.39,,,,,44.37,,59.75,,,,,,,,,,51.4,,,,,,,,,,,,,,,,,,,,,,
L289W11,L289,11,Step1_Model3_EQB_CH4,Step2_Model1_EQA_CH4,Step3_Model1_EQA_CH2,Step4_Model3_EQB_CH4,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH3,Step7_Model2_EQA_CH3,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH1,Step11_Model2_EQA_CH3,Step12_Model2_EQC_CH3,Step13_Model2_EQA_CH4,Step14_Model3_EQB_CH2,Step15_Model2_EQB_CH1,Step16_Model1_EQC_CH3,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH2,Step19_Model2_EQB_CH1,Step20_Model2_EQA_CH4,Step21_Model1_EQC_CH4,Step22_Model3_EQB_CH4,Step23_Model2_EQC_CH3,Step24_Model3_EQC_CH3,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH4,Step27_Model1_EQC_CH4,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH4,Step30_Model3_EQA_CH1,,,38.16,,,49.57,,66.09,,,,38.83,,,,,,,,,,,,,,63.94,,,,,,,,45.17,,,,,57.29,,38.09,,,,51.18,,,,,,14,,,,,,,,,,,,,,,,,,
L289W12,L289,12,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH3,Step4_Model3_EQB_CH3,Step5_Model3_EQC_CH3,Step6_Model3_EQC_CH1,Step7_Model2_EQA_CH4,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH4,Step11_Model2_EQA_CH4,Step12_Model2_EQC_CH4,Step13_Model2_EQA_CH2,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH1,Step17_Model2_EQB_CH2,Step18_Model2_EQB_CH4,Step19_Model2_EQB_CH2,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH1,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH3,Step25_Model2_EQA_CH4,Step26_Model3_EQA_CH4,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH1,Step29_Model2_EQC_CH4,Step30_Model3_EQA_CH4,,,42.94,,,,62.08,,,,,,,,,,,,,,,,,39.5,,,,63.81,,,,,,43.17,,,,57.31,,,,,,60.54,,54.23,,,,10,,,,,,,,,,,,,,,,,,,
L289W13,L289,13,Step1_Model3_EQB_CH1,Step2_Model1_EQA_CH4,Step3_Model1_EQA_CH4,Step4_Model3_EQB_CH1,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH2,Step7_Model2_EQA_CH3,Step8_Model1_EQA_CH2,Step9_Model1_EQA_CH2,Step10_Model2_EQB_CH4,Step11_Model2_EQA_CH3,Step12_Model2_EQC_CH4,Step13_Model2_EQA_CH2,Step14_Model3_EQB_CH3,Step15_Model2_EQB_CH4,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH4,Step18_Model2_EQB_CH2,Step19_Model2_EQB_CH2,Step20_Model2_EQA_CH4,Step21_Model1_EQC_CH4,Step22_Model3_EQB_CH1,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH1,Step25_Model2_EQA_CH2,Step26_Model3_EQA_CH4,Step27_Model1_EQC_CH1,Step28_Model3_EQC_CH3,Step29_Model2_EQC_CH1,Step30_Model3_EQA_CH3,,,,,,,,,,,,38.63,,,,,,,,,,,,,42.64,,,,,,,,,,,,,,,,,,62.66,,,52.1,46.63,,,,,,,,,,,,,,,,,,,,,,
L289W14,L289,14,Step1_Model3_EQB_CH4,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH3,Step4_Model3_EQB_CH3,Step5_Model3_EQC_CH2,Step6_Model3_EQC_CH3,Step7_Model2_EQA_CH3,Step8_Model1_EQA_CH1,Step9_Model1_EQA_CH1,Step10_Model2_EQB_CH3,Step11_Model2_EQA_CH2,Step12_Model2_EQC_CH2,Step13_Model2_EQA_CH1,Step14_Model3_EQB_CH1,Step15_Model2_EQB_CH1,Step16_Model1_EQC_CH1,Step17_Model2_EQB_CH2,Step18_Model2_EQB_CH1,Step19_Model2_EQB_CH1,Step20_Model2_EQA_CH2,Step21_Model1_EQC_CH3,Step22_Model3_EQB_CH2,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH4,Step25_Model2_EQA_CH4,Step26_Model3_EQA_CH4,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQA_CH1,,,,,,,,65.47,,,54.21,,,,,,,,,,,,39.84,,,64.98,,,,,,,,,46.79,,,,,,,54.52,,,,,,,,,,,,,,13,8,,,,,,,,,,,,
L289W15,L289,15,Step1_Model3_EQB_CH4,Step2_Model1_EQA_CH1,Step3_Model1_EQA_CH3,Step4_Model3_EQB_CH3,Step5_Model3_EQC_CH1,Step6_Model3_EQC_CH1,Step7_Model2_EQA_CH2,Step8_Model1_EQA_CH2,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH4,Step11_Model2_EQA_CH4,Step12_Model2_EQC_CH4,Step13_Model2_EQA_CH4,Step14_Model3_EQB_CH3,Step15_Model2_EQB_CH4,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH4,Step18_Model2_EQB_CH2,Step19_Model2_EQB_CH4,Step20_Model2_EQA_CH1,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH3,Step23_Model2_EQC_CH1,Step24_Model3_EQC_CH4,Step25_Model2_EQA_CH1,Step26_Model3_EQA_CH2,Step27_Model1_EQC_CH2,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH4,Step30_Model3_EQA_CH3,,,,,46.53,,63.06,,,,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96,,,,,,,,,,,,,,,,,15,,,13,,,,,,,,,,,
L289W16,L289,16,Step1_Model3_EQB_CH2,Step2_Model1_EQA_CH3,Step3_Model1_EQA_CH1,Step4_Model3_EQB_CH3,Step5_Model3_EQC_CH4,Step6_Model3_EQC_CH4,Step7_Model2_EQA_CH2,Step8_Model1_EQA_CH4,Step9_Model1_EQA_CH4,Step10_Model2_EQB_CH2,Step11_Model2_EQA_CH4,Step12_Model2_EQC_CH4,Step13_Model2_EQA_CH1,Step14_Model3_EQB_CH4,Step15_Model2_EQB_CH2,Step16_Model1_EQC_CH4,Step17_Model2_EQB_CH1,Step18_Model2_EQB_CH3,Step19_Model2_EQB_CH3,Step20_Model2_EQA_CH3,Step21_Model1_EQC_CH2,Step22_Model3_EQB_CH2,Step23_Model2_EQC_CH2,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH4,Step26_Model3_EQA_CH4,Step27_Model1_EQC_CH4,Step28_Model3_EQC_CH4,Step29_Model2_EQC_CH3,Step30_Model3_EQA_CH3,,,,41.71,,,,,,59.02,,,,,45.47,,,,,,43.47,,,,33.46,58.94,32.59,,58.23,46.58,,,,,47.24,,61.22,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
